649.734192	1.763865	0.000000	
651.314575	1.763473	0.000000	
652.894897	1.763088	0.000000	
654.475098	1.762710	0.000000	
656.055298	1.762339	0.000000	
657.635315	1.761975	0.000000	
659.215332	1.761619	0.000000	
660.795227	1.761270	0.000000	
662.375061	1.760928	0.000000	
663.954773	1.760594	0.000000	
665.534485	1.760269	0.000000	
667.114075	1.759951	0.000000	
668.693542	1.759641	0.000000	
670.272949	1.759339	0.000000	
671.852295	1.759046	0.000000	
673.431519	1.758761	0.000000	
675.010742	1.758484	0.000000	
676.589783	1.758216	0.000000	
678.168823	1.757955	0.000000	
679.747681	1.757702	0.000000	
681.326538	1.757456	0.000000	
682.905273	1.757218	0.000000	
684.483948	1.756986	0.000000	
686.062500	1.756762	0.000000	
687.640991	1.756544	0.000000	
689.219360	1.756333	0.000000	
690.797668	1.756128	0.000000	
692.375854	1.755929	0.000000	
693.953979	1.755736	0.000000	
695.532043	1.755549	0.000000	
697.109985	1.755368	0.000000	
698.687866	1.755192	0.000000	
700.265564	1.755021	0.000000	
701.843262	1.754856	0.000000	
703.420837	1.754695	0.000000	
704.998352	1.754540	0.000000	
706.575745	1.754389	0.000000	
708.153015	1.754243	0.000000	
709.730225	1.754101	0.000000	
711.307312	1.753963	0.000000	
712.884399	1.753830	0.000000	
714.461304	1.753700	0.000000	
716.038147	1.753575	0.000000	
717.614868	1.753453	0.000000	
719.191528	1.753335	0.000000	
720.768005	1.753220	0.000000	
722.344482	1.753109	0.000000	
723.920837	1.753001	0.000000	
725.497070	1.752897	0.000000	
727.073242	1.752795	0.000000	
728.649292	1.752696	0.000000	
730.225220	1.752601	0.000000	
731.801147	1.752508	0.000000	
