618	1.76416	3.48E-03
619	1.76307	3.47E-03
620	1.76198	3.47E-03
621	1.76089	3.46E-03
622	1.7598	3.46E-03
623	1.75871	3.45E-03
624	1.75762	3.45E-03
625	1.75653	3.45E-03
626	1.75544	3.44E-03
627	1.75435	3.44E-03
628	1.75325	3.43E-03
629	1.75216	3.43E-03
630	1.75106	3.42E-03
631	1.74996	3.42E-03
632	1.74887	3.42E-03
633	1.74777	3.41E-03
634	1.74667	3.41E-03
635	1.74557	3.40E-03
636	1.74447	3.40E-03
637	1.74336	3.40E-03
638	1.74226	3.39E-03
639	1.74116	3.39E-03
640	1.74005	3.39E-03
641	1.73895	3.38E-03
642	1.73784	3.38E-03
643	1.73673	3.37E-03
644	1.73562	3.37E-03
645	1.73451	3.37E-03
646	1.7334	3.36E-03
647	1.73229	3.36E-03
648	1.73117	3.36E-03
649	1.73006	3.36E-03
650	1.72894	3.35E-03
651	1.72782	3.35E-03
652	1.72671	3.35E-03
653	1.72559	3.34E-03
654	1.72447	3.34E-03
655	1.72335	3.34E-03
656	1.72222	3.33E-03
657	1.7211	3.33E-03
658	1.71997	3.33E-03
659	1.71885	3.33E-03
660	1.71772	3.32E-03
661	1.71659	3.32E-03
662	1.71546	3.32E-03
663	1.71433	3.32E-03
664	1.7132	3.31E-03
665	1.71207	3.31E-03
666	1.71093	3.31E-03
667	1.7098	3.31E-03
668	1.70866	3.31E-03
669	1.70752	3.30E-03
670	1.70638	3.30E-03
671	1.70524	3.30E-03
672	1.7041	3.30E-03
673	1.70295	3.30E-03
674	1.70181	3.29E-03
675	1.70066	3.29E-03
676	1.69951	3.29E-03
677	1.69837	3.29E-03
678	1.69722	3.29E-03
679	1.69606	3.29E-03
680	1.69491	3.28E-03
681	1.69376	3.28E-03
682	1.6926	3.28E-03
683	1.69144	3.28E-03
684	1.69028	3.28E-03
685	1.68912	3.28E-03
686	1.68796	3.28E-03
687	1.6868	3.28E-03
688	1.68564	3.27E-03
689	1.68447	3.27E-03
690	1.6833	3.27E-03
691	1.68213	3.27E-03
692	1.68096	3.27E-03
693	1.67979	3.27E-03
694	1.67862	3.27E-03
695	1.67744	3.27E-03
696	1.67627	3.27E-03
697	1.67509	3.27E-03
698	1.67391	3.26E-03
699	1.67273	3.26E-03
700	1.67155	3.26E-03
701	1.67036	3.26E-03
702	1.66918	3.26E-03
703	1.66799	3.26E-03
704	1.6668	3.26E-03
705	1.66561	3.26E-03
706	1.66442	3.26E-03
707	1.66323	3.26E-03
708	1.66203	3.26E-03
709	1.66083	3.26E-03
710	1.65964	3.26E-03
711	1.65844	3.26E-03
712	1.65723	3.26E-03
713	1.65603	3.26E-03
714	1.65483	3.26E-03
715	1.65362	3.26E-03
716	1.65241	3.26E-03
717	1.6512	3.26E-03
718	1.64999	3.26E-03
719	1.64878	3.26E-03
720	1.64756	3.26E-03
721	1.64634	3.26E-03
722	1.64512	3.26E-03
723	1.6439	3.26E-03
724	1.64268	3.26E-03
725	1.64146	3.26E-03
726	1.64023	3.26E-03
727	1.63901	3.26E-03
728	1.63778	3.26E-03
729	1.63655	3.26E-03
730	1.63531	3.26E-03
731	1.63408	3.26E-03
732	1.63284	3.27E-03
733	1.6316	3.27E-03
