 774           1.783609      0 
 775           1.783519      0 
 776           1.78343       0 
 777           1.783341      0 
 778           1.783252      0 
 779           1.783164      0 
 780           1.783077      0 
 781           1.782989      0 
 782           1.782902      0 
 783           1.782815      0 
 784           1.782729      0 
 785           1.782643      0 
 786           1.782557      0 
 787           1.782472      0 
 788           1.782387      0 
 789           1.782303      0 
 790           1.782219      0 
 791           1.782135      0 
 792           1.782052      0 
 793           1.781969      0 
 794           1.781886      0 
 795           1.781804      0 
 796           1.781722      0 
 797           1.781641      0 
 798           1.781559      0 
 799           1.781478      0 
 800           1.781398      0 
